Time treatment begin,Treatment total cost
49158,6.170499999999999
49159,6.170499999999999
49160,6.170499999999999
49161,6.170499999999999
49162,6.170499999999999
49163,6.170499999999999
49164,6.170499999999999
49165,6.2006
49166,6.2006
49167,6.2006
49168,6.2006
49169,6.2006
49170,6.2006
49171,6.2006
49172,6.2006
49173,6.2006
49174,6.2006
49175,6.2006
49176,6.2006
49177,6.2006
49178,6.2006
49179,6.2006
49180,6.2006
49181,6.2006
49182,6.2006
49183,6.2006
49184,6.2006
49185,6.2006
49186,6.2006
49187,6.2006
49188,6.2006
49189,6.2006
49190,6.2006
49191,6.2006
49192,6.2006
49193,6.2006
49194,6.2006
49195,6.2006
49196,6.2006
49197,6.2006
49198,6.2006
49199,6.2006
49200,6.2006
49201,6.2006
49202,6.2006
49203,6.2006
49204,6.2006
49205,6.2006
49206,6.2006
49207,6.2006
49208,6.2006
49209,6.2006
49210,6.2006
49211,6.2006
49212,6.2006
49213,6.2006
49214,6.2006
49215,6.2006
49216,6.2006
49217,6.2006
49218,6.2006
49219,6.2006
49220,6.2006
49221,6.2006
49222,6.2006
49223,6.2006
49224,6.2006
49225,6.2006
49226,6.2006
49227,6.2006
49228,6.2006
49229,6.2006
49230,6.2006
49231,6.2006
49232,6.2006
49233,6.2006
49234,6.2006
49235,6.2006
49236,6.2006
49237,6.2006
49238,6.2006
49239,6.2006
49240,6.2006
49241,6.2006
49242,6.2006
49243,6.2006
49244,6.2006
49245,6.2006
49246,6.2006
49247,6.2006
49248,6.2006
49249,6.2006
49250,6.2006
49251,6.2006
49252,6.2006
49253,6.2006
49254,6.2006
49255,6.2006
49256,6.2006
49257,6.2006
49258,6.2006
49259,6.2006
49260,6.2006
49261,6.2006
49262,6.2006
49263,6.2006
49264,6.2006
49265,6.2006
49266,6.2006
49267,6.2006
49268,6.2006
49269,6.2006
49270,6.2006
49271,6.2006
49272,6.2006
49273,6.2006
49274,6.2006
49275,6.2006
49276,6.2006
49277,6.2006
49278,6.2006
49279,6.2006
49280,6.2006
49281,6.2006
49282,6.2006
49283,6.2006
49284,6.2006
49285,6.170499999999999
49286,6.170499999999999
49287,6.170499999999999
49288,6.170499999999999
49289,6.170499999999999
49290,6.170499999999999
49291,6.170499999999999
49292,6.170499999999999
49293,6.170499999999999
49294,6.170499999999999
49295,6.170499999999999
49296,6.170499999999999
49297,6.170499999999999
49298,6.170499999999999
49299,6.170499999999999
49300,6.170499999999999
49301,6.170499999999999
49302,6.170499999999999
49303,6.170499999999999
49304,6.170499999999999
49305,6.170499999999999
49306,6.170499999999999
49307,6.170499999999999
49308,6.170499999999999
49309,6.170499999999999
49310,6.170499999999999
49311,6.170499999999999
49312,6.170499999999999
49313,6.170499999999999
49314,6.170499999999999
49315,6.1404
49316,6.1404
49317,6.1404
49318,6.1404
49319,6.1404
49320,6.1404
49321,6.1404
49322,6.1404
49323,6.1404
49324,6.1404
49325,6.1404
49326,6.1404
49327,6.1404
49328,6.1404
49329,6.1404
49330,6.1404
49331,6.1404
49332,6.1404
49333,6.1404
49334,6.1404
49335,6.1404
49336,6.1404
49337,6.1404
49338,6.1103000000000005
49339,6.1103000000000005
49340,6.1103000000000005
49341,6.1103000000000005
49342,6.1103000000000005
49343,6.1103000000000005
49344,6.1103000000000005
49345,6.1103000000000005
49346,6.1103000000000005
49347,6.1103000000000005
49348,6.1103000000000005
49349,6.1103000000000005
49350,6.1103000000000005
49351,6.1103000000000005
49352,6.1103000000000005
49353,6.1103000000000005
49354,6.1103000000000005
49355,6.1103000000000005
49356,6.1103000000000005
49357,6.0802
49358,6.0802
49359,6.0802
49360,6.0802
49361,6.0802
49362,6.0802
49363,6.0802
49364,6.0802
49365,6.0802
49366,6.0802
49367,6.0802
49368,6.0802
49369,6.0802
49370,6.0802
49371,6.0802
49372,6.0802
49373,6.0802
49374,6.0501000000000005
49375,6.0501000000000005
49376,6.0501000000000005
49377,6.0501000000000005
49378,6.0501000000000005
49379,6.0501000000000005
49380,6.0501000000000005
49381,6.0501000000000005
49382,6.0501000000000005
49383,6.0501000000000005
49384,6.0501000000000005
49385,6.0501000000000005
49386,6.0501000000000005
49387,6.0501000000000005
49388,6.0501000000000005
49389,6.0501000000000005
49390,6.02
49391,6.02
49392,6.02
49393,6.02
49394,6.02
49395,6.02
49396,6.02
49397,6.02
49398,6.02
49399,6.02
49400,6.02
49401,6.02
49402,6.02
49403,6.02
49404,5.9899
49405,5.9899
49406,5.9899
49407,5.9899
49408,5.9899
49409,5.9899
49410,5.9899
49411,5.9899
49412,5.9899
49413,5.9899
49414,5.9899
49415,5.9899
49416,5.9899
49417,5.9899
49418,5.9597999999999995
49419,5.9597999999999995
49420,5.9597999999999995
49421,5.9597999999999995
49422,5.9597999999999995
49423,5.9597999999999995
49424,5.9597999999999995
49425,5.9597999999999995
49426,5.9597999999999995
49427,5.9597999999999995
49428,5.9597999999999995
49429,5.9597999999999995
49430,5.9597999999999995
49431,5.9296999999999995
49432,5.9296999999999995
49433,5.9296999999999995
49434,5.9296999999999995
49435,5.9296999999999995
49436,5.9296999999999995
49437,5.9296999999999995
49438,5.9296999999999995
49439,5.9296999999999995
49440,5.9296999999999995
49441,5.9296999999999995
49442,5.9296999999999995
49443,5.8995999999999995
49444,5.8995999999999995
49445,5.8995999999999995
49446,5.8995999999999995
49447,5.8995999999999995
49448,5.8995999999999995
49449,5.8995999999999995
49450,5.8995999999999995
49451,5.8995999999999995
49452,5.8995999999999995
49453,5.8995999999999995
49454,5.8995999999999995
49455,5.8694999999999995
49456,5.8694999999999995
49457,5.8694999999999995
49458,5.8694999999999995
49459,5.8694999999999995
49460,5.8694999999999995
49461,5.8694999999999995
49462,5.8694999999999995
49463,5.8694999999999995
49464,5.8694999999999995
49465,5.8694999999999995
49466,5.8694999999999995
49467,5.8393999999999995
49468,5.8393999999999995
49469,5.8393999999999995
49470,5.8393999999999995
49471,5.8393999999999995
49472,5.8393999999999995
49473,5.8393999999999995
49474,5.8393999999999995
49475,5.8393999999999995
49476,5.8393999999999995
49477,5.8393999999999995
49478,5.8092999999999995
49479,5.8092999999999995
49480,5.8092999999999995
49481,5.8092999999999995
49482,5.8092999999999995
49483,5.8092999999999995
49484,5.8092999999999995
49485,5.8092999999999995
49486,5.8092999999999995
49487,5.8092999999999995
49488,5.8092999999999995
49489,5.7791999999999994
49490,5.7791999999999994
49491,5.7791999999999994
49492,5.7791999999999994
49493,5.7791999999999994
49494,5.7791999999999994
49495,5.7791999999999994
49496,5.7791999999999994
49497,5.7791999999999994
49498,5.7791999999999994
49499,5.7791999999999994
49500,5.7491
49501,5.7491
49502,5.7491
49503,5.7491
49504,5.7491
49505,5.7491
49506,5.7491
49507,5.7491
49508,5.7491
49509,5.7491
49510,5.719
49511,5.719
49512,5.719
49513,5.719
49514,5.719
49515,5.719
49516,5.719
49517,5.719
49518,5.719
49519,5.719
49520,5.719
49521,5.6889
49522,5.6889
49523,5.6889
49524,5.6889
49525,5.6889
49526,5.6889
49527,5.6889
49528,5.6889
49529,5.6889
49530,5.6889
49531,5.6588
49532,5.6588
49533,5.6588
49534,5.6588
49535,5.6588
49536,5.6588
49537,5.6588
49538,5.6588
49539,5.6588
49540,5.6588
49541,5.6287
49542,5.6287
49543,5.6287
49544,5.6287
49545,5.6287
49546,5.6287
49547,5.6287
49548,5.6287
49549,5.6287
49550,5.5986
49551,5.5986
49552,5.5986
49553,5.5986
49554,5.5986
49555,5.5986
49556,5.5986
49557,5.5986
49558,5.5986
49559,5.5986
49560,5.5685
49561,5.5685
49562,5.5685
49563,5.5685
49564,5.5685
49565,5.5685
49566,5.5685
49567,5.5685
49568,5.5685
49569,5.5685
49570,5.5384
49571,5.5384
49572,5.5384
49573,5.5384
49574,5.5384
49575,5.5384
49576,5.5384
49577,5.5384
49578,5.5384
49579,5.5083
49580,5.5083
49581,5.5083
49582,5.5083
49583,5.5083
49584,5.5083
49585,5.5083
49586,5.5083
49587,5.5083
49588,5.4782
49589,5.4782
49590,5.4782
49591,5.4782
49592,5.4782
49593,5.4782
49594,5.4782
49595,5.4782
49596,5.4782
49597,5.4782
49598,5.4481
49599,5.4481
49600,5.4481
49601,5.4481
49602,5.4481
49603,5.4481
49604,5.4481
49605,5.4481
49606,5.4481
49607,5.418
49608,5.418
49609,5.418
49610,5.418
49611,5.418
49612,5.418
49613,5.418
49614,5.418
49615,5.418
49616,5.3879
49617,5.3879
49618,5.3879
49619,5.3879
49620,5.3879
49621,5.3879
49622,5.3879
49623,5.3879
49624,5.3879
49625,5.3578
49626,5.3578
49627,5.3578
49628,5.3578
49629,5.3578
49630,5.3578
49631,5.3578
49632,5.3578
49633,5.3578
49634,5.3277
49635,5.3277
49636,5.3277
49637,5.3277
49638,5.3277
49639,5.3277
49640,5.3277
49641,5.3277
49642,5.3277
49643,5.2976
49644,5.2976
49645,5.2976
49646,5.2976
49647,5.2976
49648,5.2976
49649,5.2976
49650,5.2976
49651,5.2976
49652,5.2675
49653,5.2675
49654,5.2675
49655,5.2675
49656,5.2675
49657,5.2675
49658,5.2675
49659,5.2675
49660,5.2675
49661,5.237399999999999
49662,5.237399999999999
49663,5.237399999999999
49664,5.237399999999999
49665,5.237399999999999
49666,5.237399999999999
49667,5.237399999999999
49668,5.237399999999999
49669,5.207299999999999
49670,5.207299999999999
49671,5.207299999999999
49672,5.207299999999999
49673,5.207299999999999
49674,5.207299999999999
49675,5.207299999999999
49676,5.207299999999999
49677,5.207299999999999
49678,5.177199999999999
49679,5.177199999999999
49680,5.177199999999999
49681,5.177199999999999
49682,5.177199999999999
49683,5.177199999999999
49684,5.177199999999999
49685,5.177199999999999
49686,5.177199999999999
49687,5.147099999999999
49688,5.147099999999999
49689,5.147099999999999
49690,5.147099999999999
49691,5.147099999999999
49692,5.147099999999999
49693,5.147099999999999
49694,5.147099999999999
49695,5.116999999999999
49696,5.116999999999999
49697,5.116999999999999
49698,5.116999999999999
49699,5.116999999999999
49700,5.116999999999999
49701,5.116999999999999
49702,5.116999999999999
49703,5.116999999999999
49704,5.086899999999999
49705,5.086899999999999
49706,5.086899999999999
49707,5.086899999999999
49708,5.086899999999999
49709,5.086899999999999
49710,5.086899999999999
49711,5.086899999999999
49712,5.086899999999999
49713,5.056799999999999
49714,5.056799999999999
49715,5.056799999999999
49716,5.056799999999999
49717,5.056799999999999
49718,5.056799999999999
49719,5.056799999999999
49720,5.056799999999999
49721,5.026699999999999
49722,5.026699999999999
49723,5.026699999999999
49724,5.026699999999999
49725,5.026699999999999
49726,5.026699999999999
49727,5.026699999999999
49728,5.026699999999999
49729,5.026699999999999
49730,4.9966
49731,4.9966
49732,4.9966
49733,4.9966
49734,4.9966
49735,4.9966
49736,4.9966
49737,4.9966
49738,4.9665
49739,4.9665
49740,4.9665
49741,4.9665
49742,4.9665
49743,4.9665
49744,4.9665
49745,4.9665
49746,4.9665
49747,4.9364
49748,4.9364
49749,4.9364
49750,4.9364
49751,4.9364
49752,4.9364
49753,4.9364
49754,4.9364
49755,4.9063
49756,4.9063
49757,4.9063
49758,4.9063
49759,4.9063
49760,4.9063
49761,4.9063
49762,4.9063
49763,4.9063
49764,4.8762
49765,4.8762
49766,4.8762
49767,4.8762
49768,4.8762
49769,4.8762
49770,4.8762
49771,4.8762
49772,4.8461
49773,4.8461
49774,4.8461
49775,4.8461
49776,4.8461
49777,4.8461
49778,4.8461
49779,4.8461
49780,4.816
49781,4.816
49782,4.816
49783,4.816
49784,4.816
49785,4.816
49786,4.816
49787,4.816
49788,4.816
49789,4.7859
49790,4.7859
49791,4.7859
49792,4.7859
49793,4.7859
49794,4.7859
49795,4.7859
49796,4.7859
49797,4.7558
49798,4.7558
49799,4.7558
49800,4.7558
49801,4.7558
49802,4.7558
49803,4.7558
49804,4.7558
49805,4.7558
49806,4.7257
49807,4.7257
49808,4.7257
49809,4.7257
49810,4.7257
49811,4.7257
49812,4.7257
49813,4.7257
49814,4.6956
49815,4.6956
49816,4.6956
49817,4.6956
49818,4.6956
49819,4.6956
49820,4.6956
49821,4.6956
49822,4.6655
49823,4.6655
49824,4.6655
49825,4.6655
49826,4.6655
49827,4.6655
49828,4.6655
49829,4.6655
49830,4.6655
49831,4.6354
49832,4.6354
49833,4.6354
49834,4.6354
49835,4.6354
49836,4.6354
49837,4.6354
49838,4.6354
49839,4.6053
49840,4.6053
49841,4.6053
49842,4.6053
49843,4.6053
49844,4.6053
49845,4.6053
49846,4.6053
49847,4.6053
49848,4.5752
49849,4.5752
49850,4.5752
49851,4.5752
49852,4.5752
49853,4.5752
49854,4.5752
49855,4.5752
49856,4.5451
49857,4.5451
49858,4.5451
49859,4.5451
49860,4.5451
49861,4.5451
49862,4.5451
49863,4.5451
49864,4.515
49865,4.515
49866,4.515
49867,4.515
49868,4.515
49869,4.515
49870,4.515
49871,4.515
49872,4.515
49873,4.4849
49874,4.4849
49875,4.4849
49876,4.4849
49877,4.4849
49878,4.4849
49879,4.4849
49880,4.4849
49881,4.4548
49882,4.4548
49883,4.4548
49884,4.4548
49885,4.4548
49886,4.4548
49887,4.4548
49888,4.4548
49889,4.4548
49890,4.4247
49891,4.4247
49892,4.4247
49893,4.4247
49894,4.4247
49895,4.4247
49896,4.4247
49897,4.4247
49898,4.3946
49899,4.3946
49900,4.3946
49901,4.3946
49902,4.3946
49903,4.3946
49904,4.3946
49905,4.3946
49906,4.3645
49907,4.3645
49908,4.3645
49909,4.3645
49910,4.3645
49911,4.3645
49912,4.3645
49913,4.3645
49914,4.3645
49915,4.3344
49916,4.3344
49917,4.3344
49918,4.3344
49919,4.3344
49920,4.3344
49921,4.3344
49922,4.3344
49923,4.3043
49924,4.3043
49925,4.3043
49926,4.3043
49927,4.3043
49928,4.3043
49929,4.3043
49930,4.3043
49931,4.3043
49932,4.2741999999999996
49933,4.2741999999999996
49934,4.2741999999999996
49935,4.2741999999999996
49936,4.2741999999999996
49937,4.2741999999999996
49938,4.2741999999999996
49939,4.2741999999999996
49940,4.2440999999999995
49941,4.2440999999999995
49942,4.2440999999999995
49943,4.2440999999999995
49944,4.2440999999999995
49945,4.2440999999999995
49946,4.2440999999999995
49947,4.2440999999999995
49948,4.214
49949,4.214
49950,4.214
49951,4.214
49952,4.214
49953,4.214
49954,4.214
49955,4.214
49956,4.214
49957,4.1839
49958,4.1839
49959,4.1839
49960,4.1839
49961,4.1839
49962,4.1839
49963,4.1839
49964,4.1839
49965,4.1538
49966,4.1538
49967,4.1538
49968,4.1538
49969,4.1538
49970,4.1538
49971,4.1538
49972,4.1538
49973,4.1538
49974,4.1237
49975,4.1237
49976,4.1237
49977,4.1237
49978,4.1237
49979,4.1237
49980,4.1237
49981,4.1237
49982,4.0936
49983,4.0936
49984,4.0936
49985,4.0936
49986,4.0936
49987,4.0936
49988,4.0936
49989,4.0936
49990,4.0936
49991,4.0635
49992,4.0635
49993,4.0635
49994,4.0635
49995,4.0635
49996,4.0635
49997,4.0635
49998,4.0635
49999,4.0334
50000,4.0334
50001,4.0334
50002,4.0334
50003,4.0334
50004,4.0334
50005,4.0334
50006,4.0334
50007,4.0334
50008,4.0033
50009,4.0033
50010,4.0033
50011,4.0033
50012,4.0033
50013,4.0033
50014,4.0033
50015,4.0033
50016,3.9732
50017,3.9732
50018,3.9732
50019,3.9732
50020,3.9732
50021,3.9732
50022,3.9732
50023,3.9732
50024,3.9732
50025,3.9431
50026,3.9431
50027,3.9431
50028,3.9431
50029,3.9431
50030,3.9431
50031,3.9431
50032,3.9431
50033,3.9431
50034,3.913
50035,3.913
50036,3.913
50037,3.913
50038,3.913
50039,3.913
50040,3.913
50041,3.913
50042,3.8829
50043,3.8829
50044,3.8829
50045,3.8829
50046,3.8829
50047,3.8829
50048,3.8829
50049,3.8829
50050,3.8829
50051,3.8528
50052,3.8528
50053,3.8528
50054,3.8528
50055,3.8528
50056,3.8528
50057,3.8528
50058,3.8528
50059,3.8528
50060,3.8226999999999998
50061,3.8226999999999998
50062,3.8226999999999998
50063,3.8226999999999998
50064,3.8226999999999998
50065,3.8226999999999998
50066,3.8226999999999998
50067,3.8226999999999998
50068,3.7925999999999997
50069,3.7925999999999997
50070,3.7925999999999997
50071,3.7925999999999997
50072,3.7925999999999997
50073,3.7925999999999997
50074,3.7925999999999997
50075,3.7925999999999997
50076,3.7925999999999997
50077,3.7624999999999997
50078,3.7624999999999997
50079,3.7624999999999997
50080,3.7624999999999997
50081,3.7624999999999997
50082,3.7624999999999997
50083,3.7624999999999997
50084,3.7624999999999997
50085,3.7624999999999997
50086,3.7323999999999997
50087,3.7323999999999997
50088,3.7323999999999997
50089,3.7323999999999997
50090,3.7323999999999997
50091,3.7323999999999997
50092,3.7323999999999997
50093,3.7323999999999997
50094,3.7323999999999997
50095,3.7022999999999997
50096,3.7022999999999997
50097,3.7022999999999997
50098,3.7022999999999997
50099,3.7022999999999997
50100,3.7022999999999997
50101,3.7022999999999997
50102,3.7022999999999997
50103,3.7022999999999997
50104,3.6721999999999997
50105,3.6721999999999997
50106,3.6721999999999997
50107,3.6721999999999997
50108,3.6721999999999997
50109,3.6721999999999997
50110,3.6721999999999997
50111,3.6721999999999997
50112,3.6721999999999997
50113,3.6420999999999997
50114,3.6420999999999997
50115,3.6420999999999997
50116,3.6420999999999997
50117,3.6420999999999997
50118,3.6420999999999997
50119,3.6420999999999997
50120,3.6420999999999997
50121,3.6420999999999997
50122,3.6119999999999997
50123,3.6119999999999997
50124,3.6119999999999997
50125,3.6119999999999997
50126,3.6119999999999997
50127,3.6119999999999997
50128,3.6119999999999997
50129,3.6119999999999997
50130,3.6119999999999997
50131,3.5818999999999996
50132,3.5818999999999996
50133,3.5818999999999996
50134,3.5818999999999996
50135,3.5818999999999996
50136,3.5818999999999996
50137,3.5818999999999996
50138,3.5818999999999996
50139,3.5818999999999996
50140,3.5517999999999996
50141,3.5517999999999996
50142,3.5517999999999996
50143,3.5517999999999996
50144,3.5517999999999996
50145,3.5517999999999996
50146,3.5517999999999996
50147,3.5517999999999996
50148,3.5517999999999996
50149,3.5216999999999996
50150,3.5216999999999996
50151,3.5216999999999996
50152,3.5216999999999996
50153,3.5216999999999996
50154,3.5216999999999996
50155,3.5216999999999996
50156,3.5216999999999996
50157,3.5216999999999996
50158,3.4915999999999996
50159,3.4915999999999996
50160,3.4915999999999996
50161,3.4915999999999996
50162,3.4915999999999996
50163,3.4915999999999996
50164,3.4915999999999996
50165,3.4915999999999996
50166,3.4915999999999996
50167,3.4615
50168,3.4615
50169,3.4615
50170,3.4615
50171,3.4615
50172,3.4615
50173,3.4615
50174,3.4615
50175,3.4615
50176,3.4314
50177,3.4314
50178,3.4314
50179,3.4314
50180,3.4314
50181,3.4314
50182,3.4314
50183,3.4314
50184,3.4314
50185,3.4314
50186,3.4013
50187,3.4013
50188,3.4013
50189,3.4013
50190,3.4013
50191,3.4013
50192,3.4013
50193,3.4013
50194,3.4013
50195,3.3712
50196,3.3712
50197,3.3712
50198,3.3712
50199,3.3712
50200,3.3712
50201,3.3712
50202,3.3712
50203,3.3712
50204,3.3712
50205,3.3411
50206,3.3411
50207,3.3411
50208,3.3411
50209,3.3411
50210,3.3411
50211,3.3411
50212,3.3411
50213,3.3411
50214,3.311
50215,3.311
50216,3.311
50217,3.311
50218,3.311
50219,3.311
50220,3.311
50221,3.311
50222,3.311
50223,3.311
50224,3.2809
50225,3.2809
50226,3.2809
50227,3.2809
50228,3.2809
50229,3.2809
50230,3.2809
50231,3.2809
50232,3.2809
50233,3.2809
50234,3.2508
50235,3.2508
50236,3.2508
50237,3.2508
50238,3.2508
50239,3.2508
50240,3.2508
50241,3.2508
50242,3.2508
50243,3.2207
50244,3.2207
50245,3.2207
50246,3.2207
50247,3.2207
50248,3.2207
50249,3.2207
50250,3.2207
50251,3.2207
50252,3.2207
50253,3.1906
50254,3.1906
50255,3.1906
50256,3.1906
50257,3.1906
50258,3.1906
50259,3.1906
50260,3.1906
50261,3.1906
50262,3.1906
50263,3.1605
50264,3.1605
50265,3.1605
50266,3.1605
50267,3.1605
50268,3.1605
50269,3.1605
50270,3.1605
50271,3.1605
50272,3.1605
50273,3.1605
50274,3.1304
50275,3.1304
50276,3.1304
50277,3.1304
50278,3.1304
50279,3.1304
50280,3.1304
50281,3.1304
50282,3.1304
50283,3.1304
50284,3.1003
50285,3.1003
50286,3.1003
50287,3.1003
50288,3.1003
50289,3.1003
50290,3.1003
50291,3.1003
50292,3.1003
50293,3.1003
50294,3.0702
50295,3.0702
50296,3.0702
50297,3.0702
50298,3.0702
50299,3.0702
50300,3.0702
50301,3.0702
50302,3.0702
50303,3.0702
50304,3.0702
50305,3.0401
50306,3.0401
50307,3.0401
50308,3.0401
50309,3.0401
50310,3.0401
50311,3.0401
50312,3.0401
50313,3.0401
50314,3.0401
50315,3.0401
50316,3.01
50317,3.01
50318,3.01
50319,3.01
50320,3.01
50321,3.01
50322,3.01
50323,3.01
50324,3.01
50325,3.01
50326,3.01
50327,2.9798999999999998
50328,2.9798999999999998
50329,2.9798999999999998
50330,2.9798999999999998
50331,2.9798999999999998
50332,2.9798999999999998
50333,2.9798999999999998
50334,2.9798999999999998
50335,2.9798999999999998
50336,2.9798999999999998
50337,2.9798999999999998
50338,2.9497999999999998
50339,2.9497999999999998
50340,2.9497999999999998
50341,2.9497999999999998
50342,2.9497999999999998
50343,2.9497999999999998
50344,2.9497999999999998
50345,2.9497999999999998
50346,2.9497999999999998
50347,2.9497999999999998
50348,2.9497999999999998
50349,2.9196999999999997
50350,2.9196999999999997
50351,2.9196999999999997
50352,2.9196999999999997
50353,2.9196999999999997
50354,2.9196999999999997
50355,2.9196999999999997
50356,2.9196999999999997
50357,2.9196999999999997
50358,2.9196999999999997
50359,2.9196999999999997
50360,2.9196999999999997
50361,2.8895999999999997
50362,2.8895999999999997
50363,2.8895999999999997
50364,2.8895999999999997
50365,2.8895999999999997
50366,2.8895999999999997
50367,2.8895999999999997
50368,2.8895999999999997
50369,2.8895999999999997
50370,2.8895999999999997
50371,2.8895999999999997
50372,2.8895999999999997
50373,2.8595
50374,2.8595
50375,2.8595
50376,2.8595
50377,2.8595
50378,2.8595
50379,2.8595
50380,2.8595
50381,2.8595
50382,2.8595
50383,2.8595
50384,2.8595
50385,2.8294
50386,2.8294
50387,2.8294
50388,2.8294
50389,2.8294
50390,2.8294
50391,2.8294
50392,2.8294
50393,2.8294
50394,2.8294
50395,2.8294
50396,2.8294
50397,2.8294
50398,2.7993
50399,2.7993
50400,2.7993
50401,2.7993
50402,2.7993
50403,2.7993
50404,2.7993
50405,2.7993
50406,2.7993
50407,2.7993
50408,2.7993
50409,2.7993
50410,2.7993
50411,2.7692
50412,2.7692
50413,2.7692
50414,2.7692
50415,2.7692
50416,2.7692
50417,2.7692
50418,2.7692
50419,2.7692
50420,2.7692
50421,2.7692
50422,2.7692
50423,2.7692
50424,2.7391
50425,2.7391
50426,2.7391
50427,2.7391
50428,2.7391
50429,2.7391
50430,2.7391
50431,2.7391
50432,2.7391
50433,2.7391
50434,2.7391
50435,2.7391
50436,2.7391
50437,2.7391
50438,2.709
50439,2.709
50440,2.709
50441,2.709
50442,2.709
50443,2.709
50444,2.709
50445,2.709
50446,2.709
50447,2.709
50448,2.709
50449,2.709
50450,2.709
50451,2.709
50452,2.709
50453,2.6789
50454,2.6789
50455,2.6789
50456,2.6789
50457,2.6789
50458,2.6789
50459,2.6789
50460,2.6789
50461,2.6789
50462,2.6789
50463,2.6789
50464,2.6789
50465,2.6789
50466,2.6789
50467,2.6789
50468,2.6488
50469,2.6488
50470,2.6488
50471,2.6488
50472,2.6488
50473,2.6488
50474,2.6488
50475,2.6488
50476,2.6488
50477,2.6488
50478,2.6488
50479,2.6488
50480,2.6488
50481,2.6488
50482,2.6488
50483,2.6488
50484,2.6488
50485,2.6186999999999996
50486,2.6186999999999996
50487,2.6186999999999996
50488,2.6186999999999996
50489,2.6186999999999996
50490,2.6186999999999996
50491,2.6186999999999996
50492,2.6186999999999996
50493,2.6186999999999996
50494,2.6186999999999996
50495,2.6186999999999996
50496,2.6186999999999996
50497,2.6186999999999996
50498,2.6186999999999996
50499,2.6186999999999996
50500,2.6186999999999996
50501,2.6186999999999996
50502,2.5885999999999996
50503,2.5885999999999996
50504,2.5885999999999996
50505,2.5885999999999996
50506,2.5885999999999996
50507,2.5885999999999996
50508,2.5885999999999996
50509,2.5885999999999996
50510,2.5885999999999996
50511,2.5885999999999996
50512,2.5885999999999996
50513,2.5885999999999996
50514,2.5885999999999996
50515,2.5885999999999996
50516,2.5885999999999996
50517,2.5885999999999996
50518,2.5885999999999996
50519,2.5885999999999996
50520,2.5885999999999996
50521,2.5885999999999996
50522,2.5584999999999996
50523,2.5584999999999996
50524,2.5584999999999996
50525,2.5584999999999996
50526,2.5584999999999996
50527,2.5584999999999996
50528,2.5584999999999996
50529,2.5584999999999996
50530,2.5584999999999996
50531,2.5584999999999996
50532,2.5584999999999996
50533,2.5584999999999996
50534,2.5584999999999996
50535,2.5584999999999996
50536,2.5584999999999996
50537,2.5584999999999996
50538,2.5584999999999996
50539,2.5584999999999996
50540,2.5584999999999996
50541,2.5584999999999996
50542,2.5584999999999996
50543,2.5584999999999996
50544,2.5283999999999995
50545,2.5283999999999995
50546,2.5283999999999995
50547,2.5283999999999995
50548,2.5283999999999995
50549,2.5283999999999995
50550,2.5283999999999995
50551,2.5283999999999995
50552,2.5283999999999995
50553,2.5283999999999995
50554,2.5283999999999995
50555,2.5283999999999995
50556,2.5283999999999995
50557,2.5283999999999995
50558,2.5283999999999995
50559,2.5283999999999995
50560,2.5283999999999995
50561,2.5283999999999995
50562,2.5283999999999995
50563,2.5283999999999995
50564,2.5283999999999995
50565,2.5283999999999995
50566,2.5283999999999995
50567,2.5283999999999995
50568,2.5283999999999995
50569,2.4983
50570,2.4983
50571,2.4983
50572,2.4983
50573,2.4983
50574,2.4983
50575,2.4983
50576,2.4983
50577,2.4983
50578,2.4983
50579,2.4983
50580,2.4983
50581,2.4983
50582,2.4983
50583,2.4983
50584,2.4983
50585,2.4983
50586,2.4983
50587,2.4983
50588,2.4983
50589,2.4983
50590,2.4983
50591,2.4983
50592,2.4983
50593,2.4983
50594,2.4983
50595,2.4983
50596,2.4983
50597,2.4983
50598,2.4983
50599,2.4983
50600,2.4983
50601,2.4983
50602,2.4983
50603,2.4983
50604,2.4682
50605,2.4682
50606,2.4682
50607,2.4682
50608,2.4682
50609,2.4682
50610,2.4682
50611,2.4682
50612,2.4682
50613,2.4682
50614,2.4682
50615,2.4682
50616,2.4682
50617,2.4682
50618,2.4682
50619,2.4682
50620,2.4682
50621,2.4682
50622,2.4682
50623,2.4682
50624,2.4682
50625,2.4682
50626,2.4682
50627,2.4682
50628,2.4682
50629,2.4682
50630,2.4682
50631,2.4682
50632,2.4682
50633,2.4682
50634,2.4682
50635,2.4682
50636,2.4682
50637,2.4682
50638,2.4682
50639,2.4682
50640,2.4682
50641,2.4682
50642,2.4682
50643,2.4682
50644,2.4682
50645,2.4682
50646,2.4682
50647,2.4682
50648,2.4682
50649,2.4682
50650,2.4682
50651,2.4682
50652,2.4682
50653,2.4682
50654,2.4682
50655,2.4682
50656,2.4682
50657,2.4682
50658,2.4682
50659,2.4682
50660,2.4682
50661,2.4682
50662,2.4682
50663,2.4682
50664,2.4682
50665,2.4682
50666,2.4682
50667,2.4682
50668,2.4682
50669,2.4682
50670,2.4682
50671,2.4682
50672,2.4682
50673,2.4682
50674,2.4682
50675,2.4682
50676,2.4682
50677,2.4682
50678,2.4682
50679,2.4682
50680,2.4682
50681,2.4682
50682,2.4682
50683,2.4682
50684,2.4682
50685,2.4682
50686,2.4682
50687,2.4682
50688,2.4682
50689,2.4682
50690,2.4682
50691,2.4682
50692,2.4682
50693,2.4682
